sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
"Елизавета, воспитанная в строгих правилах, очень любила и восхищалась своей матерью.",0,-51.60998106002808,-2.7163147926330566,-17.02494457088657,-1,-1,-1,-1
Где-то невдалеке и вверху замигал огонек.,1,-37.72921943664551,-3.144101619720459,-16.399842740071257,-1,-1,-1,-1
Мы на детское горе смотрим очень легко.,1,-47.89266204833984,-5.9865827560424805,-25.80092615978909,-1,-1,-1,-1
Перемены в технической политике фирмы еще не начались.,1,-47.655134201049805,-4.7655134201049805,-22.89589843741804,-1,-1,-1,-1
Очередная накладная с двухстами предметами легла на стол.,0,-63.26821184158325,-4.866785526275635,-26.271722995069695,-1,-1,-1,-1
Отъезд в Петербург назначен.,1,-29.49250078201294,-4.21321439743042,-16.938993566523518,-1,-1,-1,-1
"И Илья, внезапно обессилев, опустился на пол спортивного зала и завертел бессмысленно головкой, пока вдруг не рассмотрел что-то маленькое и круглое под штангой.",1,-133.00731706619263,-3.911979913711548,-29.75396500894205,-1,-1,-1,-1
Свечи на столе не горело.,1,-28.083573818206787,-3.120397090911865,-14.258404972618132,-1,-1,-1,-1
Зарубежным коллегам предложили проповерять результаты.,0,-61.36911010742188,-5.579010009765625,-28.001083712305043,-1,-1,-1,-1
На чем они сидят?,1,-19.39597487449646,-3.879194974899292,-12.889397379289052,-1,-1,-1,-1
Дома он всегда чем-нибудь занят.,1,-23.15111351013184,-2.8938891887664795,-12.472060325001555,-1,-1,-1,-1
"Балашов сказал, что имеет приказание лично передать пакет самому императору.",1,-67.33227968215942,-4.488818645477295,-25.699242502737853,-1,-1,-1,-1
Много говорить о себе считается неприличным.,1,-28.009192943573,-3.1121325492858887,-14.220640810563426,-1,-1,-1,-1
"Все, кто побывал в Крыму, увёз с собой после расставания с ним яркие впечатления о море, горах, южных травах и цветах.",0,-96.76596164703368,-3.225532054901123,-23.60419434580647,-1,-1,-1,-1
"Я был совсем рядом с ее домом, но к самому дому меня не пропустили.",1,-51.46599960327149,-3.216624975204468,-18.89147973909253,-1,-1,-1,-1
Я не дочитал двух страниц.,1,-32.0706672668457,-4.581523895263672,-18.419761366541454,-1,-1,-1,-1
Я различил вдали очертания снежных массивов.,1,-42.15931415557861,-4.215931415557861,-20.25543294086588,-1,-1,-1,-1
Я с трудом заметил в толпе Петьку.,0,-39.7734432220459,-4.419271469116211,-20.19350757444216,-1,-1,-1,-1
"Филипп считает, что столица Гондураса находится в Никарагуа.",1,-50.208778381347656,-3.347251892089844,-19.16358064036208,-1,-1,-1,-1
Кровельные работы Сергеев возьмет на себя.,1,-47.832618713378906,-5.314735412597656,-24.285258455034395,-1,-1,-1,-1
Нас тупил холодный осенний вечер.,1,-43.939884185791016,-5.492485523223877,-23.671469884113,-1,-1,-1,-1
Наполеон разбил войска коалиции.,1,-27.75674819946289,-3.4695935249328613,-14.953226237609517,-1,-1,-1,-1
Его поступок имеет объяснение.,1,-29.770891666412357,-5.954178333282471,-19.783942570925596,-1,-1,-1,-1
"Насупившийся, переполненный эмоциями Дашевский не был расположен выслушивать какие-либо оправдания.",1,-67.44507789611816,-3.372253894805908,-21.53372953407661,-1,-1,-1,-1
"Княжна Марья написала князю Андрею о том, как отец принял его письма.",1,-59.61703062057495,-3.97446870803833,-22.75450251266715,-1,-1,-1,-1
"По глазам вижу, что у тебя и на уме-то.",1,-43.84931182861328,-3.3730239868164062,-18.20814814191741,-1,-1,-1,-1
В театральном училище учатся артистичные и одарённые люди.,1,-48.49907398223877,-3.464219570159912,-19.28641759603508,-1,-1,-1,-1
Я передал ему эти деньги.,1,-27.49917697906494,-4.58319616317749,-16.932713032974696,-1,-1,-1,-1
Я не обиделась на него за отказ.,1,-27.98952698707581,-3.109947443008423,-14.210656142168798,-1,-1,-1,-1
"Почему ты, Ваня, не был в школе?",1,-31.887454986572266,-3.1887454986572266,-15.320320528741991,-1,-1,-1,-1
И вот он едет сейчас в сторону водокачки.,1,-43.54022073745728,-3.9582018852233887,-19.86623830112108,-1,-1,-1,-1
"Как не могли вы вспомнить о подарке, когда я сам был такой фаля, что о том не догадался.",1,-109.70554685592651,-4.769806385040283,-31.990657182059472,-1,-1,-1,-1
"Он понял, что она согласилась.",1,-22.64846396446228,-3.23549485206604,-13.008126649593724,-1,-1,-1,-1
Ты режешь слишком мелкие куски.,1,-33.56788778305054,-4.795412540435791,-19.27968873855761,-1,-1,-1,-1
Отдай мне твою шляпу.,1,-26.37858009338379,-4.396430015563965,-16.242701637167123,-1,-1,-1,-1
Я не обнаруживал признаков жизни.,0,-28.1450834274292,-4.020726203918457,-16.165105517171117,-1,-1,-1,-1
"После работы просыпался, как говорят, зверский аппетит, и он, этот аппетит, требовал котлет или хотя бы колбасы.",1,-88.30483102798462,-3.270549297332764,-23.141178990336616,-1,-1,-1,-1
"Иван очень обрадовался, когда я поступил в институт.",1,-33.53537559509277,-3.3535375595092773,-16.112063612004203,-1,-1,-1,-1
"Ну что ж, если хотите жить на свободе, идите, я дам вам волю.",1,-53.51873588562012,-3.148160934448242,-18.92730159853765,-1,-1,-1,-1
Мне еще придется перед ним краснеть.,1,-30.311941146850582,-3.7889926433563232,-16.329769986483235,-1,-1,-1,-1
"Каждый знает, что волки опасны.",1,-29.524494171142575,-4.217784881591797,-16.957368943255513,-1,-1,-1,-1
"Я принимаю его таким, как он есть.",1,-24.35712718963623,-2.7063474655151367,-12.366438320405235,-1,-1,-1,-1
"Краснощёкое лицо оскорблённо дрогнуло, пушистые длинные усы рванулись вверх, ни после чего лифт остановился так резко, словно кто-то обрубил трос.",0,-139.6320676803589,-3.878668546676636,-30.01090444578913,-1,-1,-1,-1
Я вот стою на площадке.,1,-28.95431327819824,-4.825718879699707,-17.82871822599727,-1,-1,-1,-1
"То место, где стояла луневская усадьба, было уже давно распахано и засеяно.",1,-63.86765670776367,-3.0413169860839844,-19.761654595437232,-1,-1,-1,-1
В мире есть много зла.,1,-23.10858964920044,-3.851431608200073,-14.229193747309944,-1,-1,-1,-1
"Добиться высоких целей можно благодаря таких качеств человека, как целеустремлённость, трудолюбие и упорство.",0,-62.87893581390381,-2.994235038757324,-19.455728845175983,-1,-1,-1,-1
Маша испекет пирожков и попросит медведя отнести их её дедушке и бабушке.,0,-76.72525453567505,-4.038171291351318,-25.309895078971778,-1,-1,-1,-1
В ясные летние ночи поднимались они на один из холмов близ Флоренции.,1,-57.869861125946045,-3.857990741729736,-22.087646544804365,-1,-1,-1,-1
Ваня нашел на дороге кошелек.,1,-37.50702333450317,-5.358146190643311,-21.542128002589603,-1,-1,-1,-1
"К куску фирменной запеканки, отрезанной в виде треугольника, подали немного мороженого.",0,-76.98766493797302,-3.66607928276062,-23.82119089752884,-1,-1,-1,-1
Его роман описывает андерграунд.,1,-40.74921417236328,-5.09365177154541,-21.95257939242116,-1,-1,-1,-1
Он все время сидел в углу.,1,-24.05331254005432,-3.436187505722046,-13.815000273494976,-1,-1,-1,-1
Я удачно выбрал наблюдательный пункт.,1,-29.53465461730957,-4.219236373901367,-16.963204587154543,-1,-1,-1,-1
Весь прошлый год дом был желтым.,0,-36.69866943359375,-4.587333679199219,-19.77045375475184,-1,-1,-1,-1
С каким увлечением он коллекционировал марки.,1,-42.341179847717285,-4.2341179847717285,-20.34281027147816,-1,-1,-1,-1
"И гипотезы множатся, исследования продолжаются.",0,-40.7484245300293,-4.07484245300293,-19.5775713397066,-1,-1,-1,-1
"Полученное утром известие Раисой Павловной начало циркулировать по всем заводам с изумительной быстротой, поднимая на всех ступеньках заводской иерархии страшнейший переполох.",0,-137.77984142303467,-3.827217817306519,-29.612808319705923,-1,-1,-1,-1
Сейчас мы изменили порядок оформления документов.,1,-29.80717086791992,-4.258167266845703,-17.11972407154758,-1,-1,-1,-1
"Жаль, что Ивана не было!",1,-29.056745529174805,-3.6320931911468506,-15.65356599065907,-1,-1,-1,-1
"Искренне, по-хорошему завидую тем, кто уже ездил по свету, общался с людьми, видел своими глазами все, о чем написано в книгах и учебниках.",1,-84.93959426879883,-2.359433174133301,-18.255935685922573,-1,-1,-1,-1
Он не рассеял моих сомнений.,1,-24.7127902507782,-3.5303986072540283,-14.19377075422784,-1,-1,-1,-1
Не выходец ли ты с того света?,1,-32.20049858093262,-3.57783317565918,-16.348622581271936,-1,-1,-1,-1
Галлия во времена Цезаря делилась на три части.,1,-35.44585132598877,-2.953820943832397,-15.407326104646438,-1,-1,-1,-1
"Все, кто изучал биографию Пушкина, знает о необычайном расцвете его творчества в осеннюю пору.",0,-65.78425598144531,-3.1325836181640625,-20.35468046794836,-1,-1,-1,-1
Он часто бывает раздражен.,1,-23.114341735839844,-3.8523902893066406,-14.23273561448946,-1,-1,-1,-1
Это известие надолго лишает меня сна.,0,-37.1507453918457,-4.643843173980713,-20.0139979203633,-1,-1,-1,-1
"Я не думаю, что Иванов вернулся в Москву.",1,-34.391210079193115,-3.4391210079193115,-16.523249096122928,-1,-1,-1,-1
Ты сегодня писал статью?,1,-28.580667972564697,-5.71613359451294,-18.9929915483802,-1,-1,-1,-1
А зеленую ты куда дел тетрадь?,1,-51.337188720703125,-6.417148590087891,-27.6565753245686,-1,-1,-1,-1
"Завтра, когда счастливая невеста войдет в дом моего отца, маленькая, злая княжна Нина будет уже за несколько десятков верст от дома!",1,-114.25926399230956,-4.080687999725342,-29.214689211366984,-1,-1,-1,-1
Бурмин – этот милый молодой человек.,1,-42.71204137802124,-4.745782375335693,-21.685473049737947,-1,-1,-1,-1
Я давно не бреюсь.,1,-23.350311756134037,-3.891718626022339,-14.378034968032608,-1,-1,-1,-1
На складе имеется мука и сахар.,1,-33.502121925354004,-4.786017417907715,-19.24191617228212,-1,-1,-1,-1
У нас и трех гостей не обедало.,1,-50.4737663269043,-5.608196258544922,-25.62620432288881,-1,-1,-1,-1
В комнату вошла молодая женщина.,1,-20.405367851257324,-3.4008946418762207,-12.564675605407029,-1,-1,-1,-1
"Десятилетие за десятилетием автомобиль становился всё более комфортным и безопасным, но в то же время наращивал массу: увеличивал габариты, оснащался различными системами безопасности.",1,-99.44171667099,-2.6876139640808105,-20.96477380084808,-1,-1,-1,-1
Сведений о продвижении войск не поступало.,1,-32.759857177734375,-3.275985717773437,-15.739465963967492,-1,-1,-1,-1
"Только родное слово может напоить душу поэзией, рождённую опытом народа.",0,-76.18706512451172,-4.761691570281982,-27.96577173814665,-1,-1,-1,-1
"Он увидел телегу и понял, что она была сломана и после починена.",1,-67.34683084487915,-3.741490602493286,-22.98560267729618,-1,-1,-1,-1
Толпа рассеялась один за другим.,0,-29.17067527770996,-3.646334409713745,-15.714942679772571,-1,-1,-1,-1
"Если ты хочешь говорить с кем-нибудь из них, приходи завтра в пять часов.",1,-45.389997482299805,-2.5216665267944336,-15.49169329221596,-1,-1,-1,-1
"Присущую Карельскому перешейку редкую красоту создают царственные леса, возвышающиеся над живописными водоёмами.",1,-87.68470001220703,-3.2475814819335938,-22.97866735120533,-1,-1,-1,-1
"Побыстрее выходим из вагонов, не задерживаем отправление поезда!",1,-49.13019061088562,-3.275346040725708,-18.75190753491492,-1,-1,-1,-1
"Иван не прилетел на свадьбу дочери, а приехал на поезде.",1,-49.5135440826416,-4.126128673553467,-21.522161035492232,-1,-1,-1,-1
"Пьер видел по лицу княжны Марьи, что она была рада и тому, что случилось, и тому как ее брат принял известие об измене невесты.",1,-106.52344512939452,-3.328857660293579,-24.85448820856349,-1,-1,-1,-1
"После «Поединка» слава Куприна не только приобрела всероссийский, но и мировой характер.",0,-63.62131595611572,-3.181065797805786,-20.31288647202941,-1,-1,-1,-1
"Мы подолгу беседуем о прочитанном (так случилось, что круг нашего чтения очень совпадал) и иногда злоупотребляли временем.",0,-102.70532369613647,-4.108212947845459,-28.34111629870697,-1,-1,-1,-1
"Я не мог поверить, что этот человек и есть я.",1,-31.65739345550537,-2.6381161212921143,-13.760588795181524,-1,-1,-1,-1
Я нашла медвежонка поблизости от нашего лагеря.,1,-43.05846261978149,-4.784273624420166,-21.86135573433177,-1,-1,-1,-1
Он сидел в театре около Бори и все время толкал его в бок.,1,-59.53837037086487,-3.969224691390991,-22.724479634455275,-1,-1,-1,-1
"Около него на небольшом столике стояли старинные часы, похожие на те, которые я видел в Михайловском.",1,-64.58263635635376,-3.0753636360168457,-19.98288051144124,-1,-1,-1,-1
"Образованный человек как хорошо знает литературу, так и историю.",0,-52.708092212677,-4.054468631744385,-21.88670041247981,-1,-1,-1,-1
"Директриса сидела с той же вежливой улыбочкой, не проронив ни слова.",1,-56.431517601013184,-2.821575880050659,-18.01734203775961,-1,-1,-1,-1
"На днях (в субботу) был у меня Сергеенко 3 и очень уговаривал, чтобы я заехал на день к Толстому.",1,-112.52999353408812,-4.1677775382995605,-29.48962918380422,-1,-1,-1,-1
"Никто не удивился, что он идёт и стал копать вместе с рабочими.",0,-61.71412467956543,-4.114274978637695,-23.554916950251197,-1,-1,-1,-1
Как тебе не стыдно!,1,-15.96807599067688,-3.193615198135376,-10.611422120222883,-1,-1,-1,-1
"Поймите, какую это дает уверенность и крепость.",1,-49.78350877761841,-4.525773525238037,-22.71488366597284,-1,-1,-1,-1
"Мотор гудит, винты крутятся, вода из крана льёт, а людей нет.",0,-59.10558223724365,-2.9552791118621826,-18.87111204484474,-1,-1,-1,-1
Ему оставили одну маленькую комнату.,1,-27.30984306335449,-4.551640510559082,-16.816130021614935,-1,-1,-1,-1
Детям не было где спать.,1,-31.639933109283447,-4.51999044418335,-18.17236955742506,-1,-1,-1,-1
Для проведения этой операции ему дали целую армию.,1,-38.91798162460327,-4.324220180511475,-19.759178312297035,-1,-1,-1,-1
Развитию торговли в Новгороде способствовала река.,1,-45.23106622695923,-4.111915111541748,-20.63772587871904,-1,-1,-1,-1
"Шрам от этого пореза остался у Сергея до конца его жизни, и он забинтовывал руку хирургическим бинтом.",1,-87.94816589355469,-3.2573394775390625,-23.04771126473913,-1,-1,-1,-1
"Мария боится, что ее балбес опять получил двойку.",1,-50.61774444580078,-4.218145370483398,-22.002126234341578,-1,-1,-1,-1
Он не был там и разу.,0,-31.663601875305176,-4.523371696472168,-18.185963693722044,-1,-1,-1,-1
Он не прочел «Капитанской дочки».,1,-33.164209842681885,-3.684912204742432,-16.837911641690074,-1,-1,-1,-1
"Если лингвистика окажется неподготовленной к новым условиям своего существования, она рискует утратить авторитет в смежных областях.",1,-81.02728366851807,-3.52292537689209,-23.627939776255865,-1,-1,-1,-1
"Я уверен, что он, к сожалению, опоздает.",0,-34.47763252258301,-2.873136043548584,-14.986468309257967,-1,-1,-1,-1
Встретимся рядом с метро.,0,-27.39693260192871,-4.566155433654785,-16.869755705248085,-1,-1,-1,-1
"Меня попросили приехать на пару дней пораньше, чтобы вместе обсудить сценарий.",1,-54.09797477722168,-4.161382675170898,-22.46384031684164,-1,-1,-1,-1
Его поступок получил всеобщее осуждение.,1,-28.704084873199463,-4.100583553314209,-16.48616753776975,-1,-1,-1,-1
Умудрился провалить экзамен преподавателю по западной литературе.,1,-56.87790870666504,-4.73982572555542,-24.723245593240144,-1,-1,-1,-1
"Мне не нравится то, как они живут.",1,-21.702383995056152,-2.411375999450684,-11.018589794727752,-1,-1,-1,-1
"Автор мемуаров Киссинджер, который, как сообщают, получит за них два миллиона долларов.",1,-66.5285873413086,-3.3264293670654297,-21.24111426334917,-1,-1,-1,-1
"Дом, в котором мы жили первые годы по приезду в Петербург, находился на набережной Красного канала.",0,-58.36477756500244,-2.918238878250122,-18.634589411211,-1,-1,-1,-1
"Я стояла возле тарелки, книги.",0,-48.34281539916992,-6.906116485595703,-27.76565626247591,-1,-1,-1,-1
"Когда он делает что-то, он делает это тщательно.",1,-31.4214448928833,-2.6184537410736084,-13.658028514859652,-1,-1,-1,-1
Сани оказались каждые на своем месте.,1,-50.79083633422852,-6.3488545417785645,-27.362242185048647,-1,-1,-1,-1
Мои дети провели лето в деревне.,1,-24.158663749694824,-3.451237678527832,-13.875508654100472,-1,-1,-1,-1
"Все, кто видел работу гончара, поражался его удивительному мастерству.",0,-54.50337553024292,-3.206080913543701,-19.275526780079357,-1,-1,-1,-1
"Марья Ивановна, следовавшая глазами за всеми ее движениями, испугалась.",1,-56.016862869262695,-4.001204490661621,-22.275984281928373,-1,-1,-1,-1
В этом году я отдыхала на Волге.,1,-27.62691164016724,-3.0696568489074707,-14.026551494413573,-1,-1,-1,-1
Он осознал свою вину.,1,-20.89155912399292,-4.178311824798584,-13.883272646229772,-1,-1,-1,-1
Римский папа Иоанн Павел I занимал пост главы католической церкви всего 33 дня и умирает от инфаркта.,0,-66.520259141922,-3.1676313877105717,-20.582411388233123,-1,-1,-1,-1
"Оно либо ничего не будет делать, либо будет метаться — совершать в беспорядке все действия, которые есть в таблице.",1,-93.49326491355896,-3.7397305965423584,-25.79908614961768,-1,-1,-1,-1
Был у нас на курсе один студент.,1,-22.928083419799805,-2.866010427474976,-12.351908664059016,-1,-1,-1,-1
"Гарибальди встал во главе людей, сражающейся за независимость Италии.",0,-54.98622894287109,-3.436639308929444,-20.18364042301283,-1,-1,-1,-1
Егорушка подошел к столу и сел на скамью у чьей-то головы.,0,-59.54402160644531,-3.721501350402832,-21.856656558376567,-1,-1,-1,-1
"Толстой-публицист не только приобрел огромную известность в России, но и во всем мире.",0,-55.09853410720825,-2.623739719390869,-17.048350540301087,-1,-1,-1,-1
"Все те, кто нашёл в себе силы сопротивляться злу по отношению к человеку, не допустит жестокости и по отношению к природе.",0,-81.08148336410522,-3.118518590927124,-21.794822209937507,-1,-1,-1,-1
"Как создавался ""Подросток"" и ""Братья Карамазовы""?",1,-42.64326453208923,-2.8428843021392822,-16.2759912703347,-1,-1,-1,-1
В углу комнаты — бывший камин и бронзовые часы на нём.,1,-55.33823490142822,-4.256787300109863,-22.978850453473463,-1,-1,-1,-1
"Решая какую-либо частную задачу, надо думать о языке в целом.",1,-53.02472686767578,-3.3140454292297363,-19.46363737250597,-1,-1,-1,-1
"Там, я вижу, кто-то есть.",0,-21.658215522766117,-2.1658215522766118,-10.40568474433212,-1,-1,-1,-1
Ты когда-нибудь отправлял письмо экспресс-почтой?,1,-37.2828254699707,-3.1069021224975586,-16.205807693417924,-1,-1,-1,-1
Распивать спиртные напитки воспрещается.,1,-23.14340829849243,-2.5714898109436035,-11.750217052240783,-1,-1,-1,-1
Ружье лежало довольно далеко от него.,1,-30.038715362548828,-3.337635040283203,-15.251056410019803,-1,-1,-1,-1
Он относился к ней с какой-то особенной нежностью.,1,-24.093618392944336,-2.0078015327453613,-10.472826063817092,-1,-1,-1,-1
Я всю косметику с каким-либо ароматом убрала.,1,-51.750417709350586,-4.312534809112549,-22.494467811386183,-1,-1,-1,-1
"Так она женщина смирная, но денег вы, пожалуйста, не давайте.",1,-61.234402656555176,-4.082293510437012,-23.371817660260703,-1,-1,-1,-1
Попробоваем проследить биографию антиквариата как особой категории товаров.,0,-76.19516372680664,-5.079677581787109,-29.082009392737948,-1,-1,-1,-1
"Хорошо, если ты станешь кандидатом наук.",1,-28.48887634277344,-3.56110954284668,-15.347641234754445,-1,-1,-1,-1
Завтра я буду принимать дела.,1,-30.86548614501953,-4.409355163574219,-17.727566580483856,-1,-1,-1,-1
"Из-за двери раздались шум ни на чем падающей мебели и громкая хриплая брань, закончившаяся такими же хриплыми криками, – кого-то повалили и придавили.",0,-138.0996036529541,-3.4524900913238525,-27.551384102082796,-1,-1,-1,-1
"Люди пола не замечают, ходят –– не чувствуют...",1,-71.01024961471558,-6.455477237701416,-32.40007783089653,-1,-1,-1,-1
Я гуляю с трех до пяти.,1,-30.933149337768555,-3.866643667221069,-16.664429743912322,-1,-1,-1,-1
Победных маршей не гремело.,1,-37.62845706939697,-4.180939674377441,-19.104469497482786,-1,-1,-1,-1
"Весь год я была толстой, а потом похудела.",0,-31.819376945495605,-2.8926706314086914,-14.518330736173708,-1,-1,-1,-1
"Два свитера и пара джинсов, севших после стирки: пока живот не подберешь, не влезешь.",1,-93.6167061328888,-3.744668245315552,-25.833149251968937,-1,-1,-1,-1
"Она говорила потом, что была так довольна этим вечером.",1,-41.0963442325592,-3.7360312938690186,-18.75116280994314,-1,-1,-1,-1
К тебе кто-то приходил.,1,-21.31009554862976,-3.044299364089966,-12.239435850770322,-1,-1,-1,-1
Через два дня меня еще не будет в Москве.,1,-32.01878547668457,-3.201878547668457,-15.38341823298225,-1,-1,-1,-1
"Журналистка, была приглашена министром взять у него интервью.",1,-49.84024620056152,-3.5600175857543945,-19.81975576822876,-1,-1,-1,-1
Сосед повесил кондиционер над прямо моим окном.,0,-60.022406578063965,-6.0022406578063965,-28.837751650912164,-1,-1,-1,-1
Его жест выразил мне порицание.,0,-41.43410873413086,-5.179263591766357,-22.32154852588821,-1,-1,-1,-1
Рыба не весит двух килограмм.,1,-33.47679138183594,-4.184598922729492,-18.034750744020364,-1,-1,-1,-1
Он поел мяса сырым.,0,-33.592567920684814,-4.798938274383545,-19.293863755308408,-1,-1,-1,-1
Он отказался никому не помогать.,1,-29.185009002685547,-4.864168167114258,-17.97076991371329,-1,-1,-1,-1
Я принял его в свою избу.,0,-30.94303703308105,-3.867879629135132,-16.669756482617945,-1,-1,-1,-1
"На собрании решили подвести итоги тому, чему нас научила работа в новых условиях.",0,-60.82697677612305,-3.8016860485076895,-22.327587304518925,-1,-1,-1,-1
Его не пришлет ответа.,0,-35.43742847442627,-5.906238079071045,-21.82071875972304,-1,-1,-1,-1
"Мать считает, что еще один такой выкрик, и его выгонят.",1,-50.52552580833435,-3.36836838722229,-19.28447613026194,-1,-1,-1,-1
"У меня была возможность все видеть, сам оставаясь незамеченным.",0,-47.57739543914795,-3.964782953262329,-20.6805710490358,-1,-1,-1,-1
Четырех мужчин задержали с трёхстами килограммами металла.,0,-59.07083702087402,-4.922569751739502,-25.676450563559417,-1,-1,-1,-1
У тебя есть уродство.,1,-27.75688934326172,-4.626148223876953,-17.09140030973631,-1,-1,-1,-1
Его сумели выманить за город.,1,-28.21016502380371,-3.526270627975464,-15.197492759955168,-1,-1,-1,-1
Только мой ключ открыл дверь.,1,-28.89686679840088,-4.8161444664001465,-17.79334535800548,-1,-1,-1,-1
Он уехал из Москвы в Петербург.,1,-24.2674663066864,-3.4667809009552,-13.937999313218322,-1,-1,-1,-1
Он ест одну грушу.,0,-29.322263717651367,-4.887043952941895,-18.0552849776626,-1,-1,-1,-1
У него все было готово для жизни вдали от дома.,1,-35.721219539642334,-3.2473835945129395,-16.298637162642923,-1,-1,-1,-1
"Если у вас нет способностей, то никто вам не поможет.",1,-29.236347198486328,-2.436362266540528,-12.708227297265504,-1,-1,-1,-1
Я готов помочь любому из них.,1,-27.56292724609375,-3.93756103515625,-15.830744593245424,-1,-1,-1,-1
"По воде идут круги, а прокурор в глубоком размышлении изумляется глубине общественной язвы.",1,-96.76005935668944,-5.375558853149414,-33.0243940435331,-1,-1,-1,-1
"Дрязги не существуют для человека, если только он не захочет их признавать.",1,-62.719974517822266,-3.919998407363892,-23.022444661980717,-1,-1,-1,-1
Хоть бы он взял с собой куртку и надел бы свитер.,1,-46.09429931640625,-3.54571533203125,-19.14036493278188,-1,-1,-1,-1
Существует несколько способов отличить бриллиант от его синтезированного аналога.,1,-44.58767318725586,-2.786729574203491,-16.366671805142207,-1,-1,-1,-1
"Перейдя мостик, усмотрен мною без всяких признаков жизни повесившийся труп мертвого человека.",0,-96.7556858062744,-4.837784290313721,-30.89196178623326,-1,-1,-1,-1
Ванина двойка не огорчила маму.,1,-42.75412845611572,-4.750458717346191,-21.70684122059362,-1,-1,-1,-1
"Артём очень любит своего четвероногого друга, появившегося в его жизни столь загадочным образом, и позаботится о нём.",0,-77.46032071113586,-2.6710455417633057,-19.33824942412556,-1,-1,-1,-1
Гостиница не была построена.,1,-29.139028072357178,-4.162718296051025,-16.735976806464556,-1,-1,-1,-1
Мы вам десять тысяч рублей даем.,1,-28.350845336914062,-3.543855667114258,-15.27328062004598,-1,-1,-1,-1
"Выставили вино, чтобы все не разбежались.",1,-41.7976188659668,-4.17976188659668,-20.081656520862385,-1,-1,-1,-1
Под впечатлением от симфонии я захотел больше узнать о создателе.,0,-54.37397003173828,-3.6249313354492183,-20.753342204934945,-1,-1,-1,-1
Не утопия ли это?,1,-22.5767126083374,-3.762785434722901,-13.901688625661471,-1,-1,-1,-1
Каждый человек поступил бы так при подобных обстоятельствах.,1,-32.125879526138306,-3.569542169570923,-16.310737491973168,-1,-1,-1,-1
Ни одной пули в меня не попало.,1,-23.064607620239254,-2.8830759525299072,-12.425457526534174,-1,-1,-1,-1
Я нигде не встречал такого безразличия.,1,-30.603090286254883,-3.825386285781861,-16.486619013577915,-1,-1,-1,-1
"Здесь ещё осталось несколько ветхих деревянных домишек былых, запущенных деревень.",0,-65.02177047729492,-3.824810028076172,-22.995435896035875,-1,-1,-1,-1
В своем романе он описывает андерграунд.,1,-40.0141191482544,-4.00141191482544,-19.22477448528504,-1,-1,-1,-1
Я слышу хрип звонка.,1,-34.66847896575928,-6.933695793151856,-23.038584284451755,-1,-1,-1,-1
"Среди сотрудников нашего института есть такие, которые отдыхали на юге.",1,-49.72832942008972,-3.825256109237671,-20.64937284466611,-1,-1,-1,-1
Он долго был в отчаянии.,1,-25.1032133102417,-4.183868885040283,-15.457390143402286,-1,-1,-1,-1
Вдова у Ивана Ивановича живет в Горьком.,0,-52.50894546508789,-5.250894546508789,-25.227910960286213,-1,-1,-1,-1
"Он рассмотрел случаи, являющиеся особенно трудными.",1,-53.53193283081055,-5.353193283081055,-25.719405008535727,-1,-1,-1,-1
Она сделала печальное лицо.,1,-19.808289527893063,-3.3013815879821777,-12.197022569265854,-1,-1,-1,-1
Новых пассажиров в купе не появилось.,1,-34.330299377441406,-4.291287422180176,-18.49455597992852,-1,-1,-1,-1
Без веры прекращает жизнь человеческие эмоции.,0,-55.61007308959961,-6.951259136199951,-29.958480655701404,-1,-1,-1,-1
"Я прожил неделю и, несмотря на то, что не было там у меня ни одного знакомого человека, провел время чрезвычайно весело.",1,-81.52923583984375,-3.26116943359375,-22.49766099289983,-1,-1,-1,-1
Нельзя же пропадать нечем.,0,-46.23431587219238,-6.604902267456055,-26.554641293400348,-1,-1,-1,-1
"Главное, на чём следует сосредоточиться и разобраться при разработке плана проекта, — это возможные риски.",0,-66.34180927276611,-3.685656070709229,-22.642586885032536,-1,-1,-1,-1
Разницы между ними не усматривается.,1,-26.214226484298703,-2.912691831588745,-13.309312400074338,-1,-1,-1,-1
"Ему казалось то, что ещё не всё потеряно и что успеть в срок возможно.",0,-65.54936861991882,-3.855845212936402,-23.182024928886214,-1,-1,-1,-1
Вы когда-нибудь пили такое вино?,1,-25.142480850219727,-3.142810106277466,-13.544857691052425,-1,-1,-1,-1
"Я замечал человека, который переплыл Ламанш.",0,-46.13189935684204,-4.1938090324401855,-21.048751944381607,-1,-1,-1,-1
Они читали жалобы на себя.,1,-32.71706771850586,-5.452844619750977,-20.145647245356116,-1,-1,-1,-1
Искусственные алмазы лучше поддаются ювелирной обработке из-за отсутствия природных примесей и прочной кристаллической структуры.,0,-66.91357040405273,-2.573598861694336,-17.986466328440233,-1,-1,-1,-1
Он не был там ни разу.,1,-18.726181268692017,-2.675168752670288,-10.755366809361403,-1,-1,-1,-1
Как я смогу получить эти книги?,1,-26.99733853340149,-3.856762647628784,-15.50589918130818,-1,-1,-1,-1
"Я спросил у него, зачем только он туда ходил.",0,-39.07646417617798,-3.552405834197998,-17.829545559040458,-1,-1,-1,-1
"Они подвинулись, и я получил место рядом с ними.",0,-31.02793574333191,-2.3867642879486084,-12.884153182623583,-1,-1,-1,-1
И все то время суетились как пчелы.,1,-45.54506301879883,-4.554506301879883,-21.882115215641345,-1,-1,-1,-1
