sentence,level-1, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
У Федорова имеются последователи.,1,-26.47786340862513,-3.782551915517875,-15.207539070661934,-0.4641175708287027,30.572041772399828,4.367434538914261,17.55902704642816
"Меня не было дома, когда выключили свет.",1,-8.617446884512901,-0.7834042622284456,-3.93191055202226,-0.1107934981029404,69.16190869198729,6.287446244726118,31.55672929910913
"Матвея, которого толкали в толпе у самой цепи, осенила простая и гениальная мысль.",1,-21.8602489803161,-0.874409959212644,-6.03224678501388,-0.110223217350874,176.46683224367206,7.058673289746882,48.69530454213893
Вы не посмотрите мои картины?,1,-16.49139393866062,-1.8323771042956247,-8.372900645143657,-0.2541285272740033,48.40251669609262,5.378057410676957,24.57460326147574
Сделай эту работу к понедельнику!,1,-39.84172451496124,-4.426858279440138,-20.228174897509486,-0.5629090509641208,30.936537882352223,3.437393098039136,15.706892877406798
"Писатель пригласил журналистку, чтобы дать ей интервью.",1,-9.200054207467474,-0.707696477497498,-3.820264057460716,-0.0889321750513031,94.25017853630776,7.250013733562136,39.13678782232165
В лесу у нашей деревни много грибов.,0,-12.878421742469072,-1.170765612951734,-5.876079425985262,-0.1649279631290088,65.2067100819954,5.927882734726854,29.752077949540645
"Нам уже было известно, что он приехал и другие факты.",0,-47.94515602756292,-3.995429668963576,-20.840426352327437,-0.5530707072674357,38.74386112260623,3.22865509355052,16.840879271855815
"Садись в вагон, поезжай!",1,-17.523353890515864,-1.9470393211684291,-8.896840475747991,-0.2477164140109914,53.2162212824815,5.912913475831278,27.018585279419085
Я воспринимаю его как героя.,1,-9.1977404558711,-1.0219711617634557,-4.669815497905794,-0.137447325854804,57.72055277878498,6.413394753198331,29.305494453477863
"Что он меня не узнал, было странно.",1,-21.47323989868164,-2.3859155442979603,-10.902250280948554,-0.3398348049721791,41.7140487030246,4.634894300336067,21.17877885860964
Хорошо этот рояль звучать не будет.,1,-26.52933502290398,-2.6529335022903977,-12.74601300531572,-0.3553272880492171,48.13235270885656,4.813235270885656,23.125177961447974
Иван ловил в этом озере щук.,1,-22.60306175611913,-2.05482379601083,-10.313172592524676,-0.2673732920457755,61.93440862162295,5.630400783783904,28.2590143062289
Муж собирается просить Лену разрешить ему поехать туда один.,0,-41.3883897792548,-3.183722290711908,-17.18626589629478,-0.3668472399937688,71.43347520181419,5.494882707831861,29.662296727719244
"Я не знаю, статью ли Саша пишет.",1,-39.63606284500565,-3.963606284500565,-19.043137419983942,-0.526325333313567,35.67109099361038,3.567109099361038,17.13816759168016
"Слухи ими специально распространялись, чтобы вызвать общественное возбуждение.",1,-28.11312490169257,-2.008080350120898,-11.179625140515045,-0.2417293599443788,88.18687650550643,6.2990626075361735,35.06889486999357
Именно так и началась его гибель.,0,-6.690941040404141,-0.7434378933782378,-3.397080001981202,-0.1020562672068451,58.87035395427863,6.541150439364292,29.889263844948697
"Бор рассказывал, что эта гипотеза была предложена Дираком в 1930 г.",1,-40.99127968180983,-2.157435772726833,-13.522079453213069,-0.2786142675301238,106.13427869390348,5.586014668100183,35.01125508519517
Задавал ли он тебе какие-либо каверзные вопросы?,1,-13.864410661903094,-0.9903150472787924,-5.513400397011889,-0.1184727075868607,103.1617884037181,7.368699171694151,41.02390350456076
"Бабушка всегда говорила мне, что гораздо полезнее гулять на свежем воздухе, чем нежели лежать в кровати.",0,-29.144138398805808,-1.079412533289104,-7.637517849869103,-0.1358687405540026,185.35802214210335,6.865111931189014,48.57495470803676
"С другой стороны, никто не заставлял меня все это читать.",1,-13.09159449969593,-0.9351138928354236,-5.206077926592124,-0.129070985206741,88.33782031980284,6.309844308557346,35.1289200456727
Он разыскал рядом ручей.,0,-34.48730468004942,-4.310913085006177,-18.57913850355596,-0.5230466958347272,31.448117443230288,3.931014680403786,16.941855418230737
Я считала его твоим другом.,1,-16.87042991979979,-2.1088037399749737,-9.088505379076944,-0.2798542304647505,43.41248912624525,5.426561140780656,23.38734951146294
Я сейчас буду писать письмо.,1,-28.72844879329205,-4.788074798882008,-17.68964139070984,-0.5771854847398763,21.044890198833286,3.507481699805548,12.958463695789588
"Гордость переполняла родителей, увидев фамилию сына среди авторов книги.",0,-39.61460164107848,-2.2008112022821376,-13.52053960250205,-0.2633477877276063,110.81233751382273,6.156240972990151,37.82046355977632
На самом деле нынешний мир под управлением США абсолютно лишен каких бы то ни было моральных предрассудков.,1,-12.8354609464659,-0.4936715748640731,-3.45019081674404,-0.0607730003161256,198.36788395503837,7.6295339982707056,53.32157952200887
Он пьет полстакана молока.,0,-10.87218103185296,-1.2080201146503289,-5.5199513100172535,-0.1489301052536693,62.12972152730134,6.903302391922371,31.544088231318224
В этом взгляде было только горе.,1,-42.18759725056589,-5.273449656320736,-22.727470868546195,-0.763211637919068,13.088809914283344,1.6361012392854182,7.051255947666542
Сама природа поставила ее [березу] здесь для украшения бедного в убранстве поля.,1,-59.63283169927308,-2.8396586523463374,-18.45133332480045,-0.342314573706361,114.5719386486771,5.455806602317957,35.450354602246705
"Белокурый несколько удивился, что ему удалось создать, довольно, впрочем, плохой, каламбур.",1,-43.10976015753113,-1.796240006563797,-12.223011169896848,-0.2428965149445664,134.3722435153894,5.598843479807891,38.09887662123252
Я выслушала ваши извинения.,1,-17.43666445685085,-2.179583057106356,-9.393549510155545,-0.2643631172863688,48.52058644802007,6.065073306002509,26.139204100024006
Альфред не любит современную музыку.,1,-11.05115892738104,-1.227906547486782,-5.610820774569939,-0.1506322591101244,62.31399534081419,6.923777260090465,31.6376465040624
Да и как было ни встать во время прихода Мейерхольда?,0,-62.21901305951178,-3.659941944677164,-22.004219753201426,-0.4816332331237065,66.96437542051646,3.939080907089203,23.682452676958075
Иван читал статью Петра о себе.,1,-49.057973861694336,-6.132246732711792,-26.42870759359501,-0.7342461713374688,17.756094466823612,2.2195118083529515,9.565634120783564
Если хочешь быть услышан в мире – пой по-английски.,1,-20.701541984584765,-1.2938463740365478,-7.598856798360853,-0.1810434075663166,93.64419566400504,5.852762229000315,34.373711551455315
Приближался нечеловеческие рев и топот.,0,-71.6978320851922,-5.974819340432684,-31.165054261873447,-0.789899504143159,19.07046401972332,1.589205334976943,8.289400511686184
"Считается, что атланты, уцелевшие по окончанию катаклизма, разбрелись по всему свету и передали свои знания и египтянам, и майя, и ацтекам.",0,-43.80010261137068,-0.912502137736889,-7.666116813001565,-0.1217544863993758,315.9410774195544,6.58210577957405,55.29761487122872
Встретимся около рыбного магазина рядом с метро «Университет».,1,-16.005611409491394,-1.000350713093212,-5.875134768294183,-0.1205123057969262,116.8074760478364,7.300467252989774,42.87619174100271
Мне не нужно твоих книг.,1,-28.8124275803566,-4.116061082908085,-16.548394082513415,-0.5453551528829533,24.01998342381788,3.431426203402554,13.79585772299782
Они запасли себе провиант.,1,-39.58666986227036,-4.948333732783794,-21.326288879024435,-0.6477597663824375,21.52652659843477,2.6908158248043463,11.596856376084526
"Если ты мне во всем признаешься, так я тебя не высеку и дам еще пятак на орехи.",1,-44.68968211649917,-1.8620700881874652,-12.67097013977894,-0.249086430529002,134.72467627142507,5.613528177976044,38.19880270520794
Ему это нравится самому.,1,-49.86180114746094,-9.972360229492187,-33.13515165880002,-1.212735124905041,-8.746639127753468,-1.7493278255506937,-5.812489868662992
"Ральф считает, что вон тот человек шпион.",1,-41.26401541521773,-3.438667951268144,-17.936320277438906,-0.4602291812330248,48.395695654526,4.032974637877167,21.03626340225029
"Существуют реки, которые летом пересыхают.",1,-9.507236643783472,-0.7313258956756516,-3.9478196124691536,-0.0988404340847699,86.68048988551972,6.667729991193824,35.99352270380727
"Он думает, я его испугался.",1,-34.536376953125,-4.317047119140625,-18.60557491447916,-0.5748274486341132,25.544917068566637,3.193114633570829,13.761659737744107
Вчера я получил новое доказательство его невинности.,1,-18.64020525966771,-1.864020525966771,-8.95568239672643,-0.2215361035101161,65.50050573201284,6.550050573201284,31.469703149144564
Каждый день к нему кто-нибудь приходит.,1,-14.33571230340749,-1.5928569226008322,-7.278432329022578,-0.2065010156600899,55.086281857651386,6.120697984183487,27.968039974063856
"В Москве люди, которые этого не понимают.",0,-12.341781572904438,-1.3713090636560483,-6.266087104483197,-0.207539880298015,47.125254618801776,5.236139402089086,23.92612027024143
Не разбивал я чашки.,1,-42.46620178222656,-6.066600254603794,-24.390428065107905,-0.7643723065921257,13.090758374477304,1.8701083392110436,7.51866630521287
Плохие новости лучше продаются.,1,-38.39375297212973,-4.7992191215162165,-20.6836359280104,-0.6287941114528772,22.665586281887784,2.833198285235973,12.210495157631076
Мы выбрали Ивана председателем.,1,-19.956520207197173,-2.4945650258996466,-10.751056263118738,-0.3309188157741999,40.3498729500126,5.043734118751575,21.737444694332535
"Мягкие дробные звоночки сыпались в это время по всей квартире, а в отдалении из передней то и дело слышались голоса, звенел телефон.",1,-62.87293278507423,-1.61212648166857,-12.770931578826934,-0.2163952776824264,227.67376240364507,5.8377887795806425,46.2457517591943
Мы пойдем до чего?,0,-38.76276394724846,-5.53753770674978,-22.26336159067134,-0.7754284049767918,11.226072802172157,1.6037246860245935,6.447685680466055
"Он считает, погода изменится.",1,-22.454898968338966,-2.806862371042371,-12.09699284668852,-0.3900940674926766,35.1078809853975,4.388485123174688,18.91345784906737
"Ты не знаешь, зачем он приходил?",1,-11.716842601075768,-1.3018714001195295,-5.948797253797316,-0.1608776083570228,61.11394299261305,6.790438110290339,31.028363922017935
Ребёнок XXI века слабо развит физически и подверженный большому количеству заболеваний.,0,-18.836117006350836,-0.8561871366523106,-5.6548536347730005,-0.1012467618843053,167.2055563843978,7.600252562927173,50.19733886531703
Мы живем у самой Волги.,1,-22.030952632427216,-2.753869079053402,-11.868602783560856,-0.357705317157747,39.55871790275141,4.944839737843926,21.31123048776521
До него эти звуки не доносятся.,1,-19.219246531371027,-1.9219246531371028,-9.233882644617044,-0.2619822867128344,54.1416160388444,5.41416160388444,26.012327167798784
Командир ввел обычай сам принимать все доклады.,1,-23.874073274433613,-1.836467174956432,-9.913557244203297,-0.2349566548009654,77.73646971979493,5.979728439984225,32.27957515547778
Телевизор не в мастерской.,1,-15.53207002580166,-1.9415087532252076,-8.367498792192809,-0.2853157129293728,38.90611659326645,4.863264574158306,20.959658504132136
В это время из зала в гостиную вошла незнакомая Ларе девушка.,1,-41.97030456387438,-2.468841444933787,-14.8431124076003,-0.3350413018461721,83.29874236438837,4.89992602143461,29.45922382918771
"Вечером я дописывал ""Романтиков"".",1,-30.3387164901942,-3.03387164901942,-14.57622946880305,-0.3081263491692194,68.12321827129071,6.812321827129071,32.72978479483902
Вагоны шли привычной линией.,1,-17.116741446807282,-1.4263951205672736,-7.440171626700826,-0.1943089790904246,70.97358524283966,5.914465436903305,30.850244295038078
Каким мальчиком он оказался?,1,-24.7308751353994,-3.5329821621999145,-14.204157792835185,-0.4423327318585477,31.179242642879807,4.454177520411401,17.90777236696472
Подписи на документе поставили менеджер и покупатель.,1,-47.890281677246094,-4.789028167724609,-23.00887498911741,-0.6122709039539492,30.32718932779136,3.032718932779136,14.57069124623644
"Помилуй, мне и от роду нет ни году.",0,-52.166748046875,-4.34722900390625,-22.67543503427788,-0.5882550371024888,36.51374724276624,3.0428122702305203,15.871510769991104
Он вскоре понял свою ошибку.,1,-10.151039216929348,-1.2688799021161683,-5.468608385492661,-0.1654165624294448,51.215483384210245,6.401935423026281,27.591009739658418
И в те времена такие вещи ценились.,1,-16.50847626850009,-1.8342751409444544,-8.381573571826838,-0.2358943301581526,53.47402927723377,5.941558808581529,27.14947783668946
"Для пенсионеров, кто живут на острове в рыбацком посёлке, главное, чтобы лодка была в порядке.",0,-36.81405997366528,-1.4725623989466112,-10.15869010089561,-0.1987992202284352,148.3680545807236,5.934722183228944,40.94156114366416
В моем кошельке масса денег.,1,-19.90200040416676,-2.2113333782407505,-10.104511034270455,-0.284092581439715,50.15262863017146,5.572514292241274,25.463158431307097
Памятные дни устанавливаются в честь значительных событий в мировой истории или истории России.,1,-32.75748081470374,-1.819860045261319,-11.180191098378678,-0.2263547288859332,111.95997649634364,6.219998694241314,38.21215494804612
Афанасьевна и Софья стояли невдалеке и слушали.,0,-22.478652830352075,-1.248814046130671,-7.672007371355607,-0.1616817190036383,116.55161582881676,6.475089768267598,39.77929026844104
"В усадьбе сохранились уникальные липовые аллеи, вековые дубы и высаженные в прошлом веке сибирские кедры.",1,-23.063625669223256,-0.640656268589535,-4.957029410443014,-0.0816998204382248,259.2335145878011,7.2009309607722525,55.71665853469932
На ее лице выразилось презрение.,1,-19.8277567923069,-2.4784695990383625,-10.681688322027616,-0.2800170529963444,50.98134779664022,6.372668474580028,27.46487528089361
"Нить, и шар всплыл, оборвалась.",0,-32.2845326513052,-2.4834255885619383,-13.405947064919424,-0.3517570245106163,59.49624328691869,4.576634098993745,24.705437017802208
Лично для меня хрущевская оттепель началась с рисунков Збарского.,1,-31.0474398463266,-1.4784495164917426,-9.606564792616524,-0.1873777333376953,134.64695346972644,6.411759689034592,41.66187901603714
"В тот момент я представляла себе такую возможность, сейчас уже нет.",1,-31.82658385299146,-2.2733274180708185,-12.656340347215965,-0.3123573782298231,70.06498673630458,5.0046419097360415,27.862441116956177
"Приняв командование над армиями, Кутузов вспомнил о князе Андрее и послал ему приказание явиться в главную квартиру.",1,-39.24607056699461,-1.3082023522331534,-9.573323730834572,-0.1564655832693852,211.58270434272492,7.052756811424165,51.6115293902015
"Причем в случае, если возникнут какие бы то ни было экономические проблемы, виноват будет Кудрин.",1,-17.107425859896466,-0.7776102663589303,-5.135877488594281,-0.1032178740597809,148.63349852678786,6.756068114853994,44.62175931004508
"Он врет, что кого-нибудь убедил.",1,-16.19454963086173,-1.4722317846237936,-7.38913989632704,-0.2144589935512392,59.31895233375732,5.392632030341575,27.065651548740536
"Помилуй, мне и от роду нет году.",1,-45.02815635502338,-4.09346875954758,-20.545143530691128,-0.5574407780694451,35.74841781482294,3.249856164983904,16.311047008228584
Я угрожаю тебе казнью.,1,-25.815937032923102,-2.8684374481025667,-13.107095533702669,-0.3303449461719541,52.33248730980971,5.814720812201078,26.569901755306997
Множество людей пришли за кулисы.,1,-31.32652469619643,-3.132652469619643,-15.050821697729704,-0.402502313781256,46.50290292101013,4.650290292101014,22.342309179796697
"Руководитель обещал нам, что всем понездоровиться, если мы и дальше продолжим опаздывать и не выполнять свои рабочие обязанности.",0,-37.51581195114704,-1.2505270650382347,-9.151260435623948,-0.1573111934863496,200.96570433334043,6.698856811111347,49.02171653322749
"Употребляя ненормативную лексику, со средств массовой информации теперь взимается штраф.",0,-15.168998691107843,-0.7223332710051354,-4.693526084163876,-0.0903054053289585,152.8054280428315,7.276448954420546,47.28039582080525
Зачем ты моешь пол?,1,-40.80680084228516,-6.801133473714192,-25.12692830706164,-0.750481931986873,13.567327438525908,2.261221239754318,8.354128645953914
"Что вы скажете об этом человеке, который предлагал нашей фирме очень выгодную операцию с ценными бумагами?",1,-28.554714537513064,-1.1421885815005226,-7.879557324392906,-0.1498104671582827,162.05088919071963,6.4820355676287855,44.71728369652008
"Разбрелись по каруселям, балаганам, качелям, слушают песни цыган, пляски, сами пляшут, купаются в реке.",1,-50.52748149191029,-1.2955764485105203,-10.263287879213074,-0.1711765889636813,244.6500413095912,6.27307798229721,49.69402252957562
Вчера этот прибор имел использование.,0,-52.22654342651367,-8.704423904418945,-32.15867417481588,-0.9882960721096594,0.6184945134111928,0.1030824189018654,0.3808401289985499
"Она сидела рядом с мужем, слегка прижимаясь к нему.",1,-12.54288105724845,-0.7839300660780282,-4.604080075961343,-0.104878573448241,107.05143306105457,6.6907145663159096,39.29506847828093
Вы один показался мне веселым.,0,-42.5888289809227,-5.323603622615337,-22.94362402865769,-0.6883475501914297,19.28228390250186,2.4102854878127324,10.387828988465795
Вас здесь не стояло.,1,-34.410099014639854,-5.735016502439976,-21.188137102965552,-0.817913358470047,7.660492764183616,1.2767487940306026,4.716974830404939
У нашей фирмы имеется представитель в Красноярске.,1,-22.00071336166002,-2.444523706851113,-11.170055592912773,-0.329588145737015,44.751424560238505,4.972380506693167,22.720895090203065
Многие млекопитающие (а звери ― это как раз и есть млекопитающие животные) кусают очень похоже на нас с вами.,1,-44.22425873173779,-1.474141957724593,-10.787656941919794,-0.1872440086997478,191.96091503610708,6.398697167870236,46.82517145686851
Глаза у нее были широко открыты.,1,-13.731590161449276,-1.7164487701811597,-7.397537089386331,-0.2019929608914863,54.24894787732968,6.7811184846662105,29.22520984564375
Я вспоминаю о ней с сожалением.,1,-15.106739164650207,-1.5106739164650207,-7.258029411378239,-0.1930312195659287,63.15386136733048,6.315386136733048,30.34225839543064
Ради неё сядь в машину и поедь вперёд.,0,-19.8618738515961,-1.2413671157247563,-7.290642178141785,-0.1767355949399221,92.51998028677234,5.782498767923271,33.96104897450971
Для исполнения приговора не требуется каких бы то ни было дополнительных процедур и формальностей.,1,-16.88558236276731,-0.9932695507510182,-5.971712611637326,-0.1241555142377381,119.11790057907038,7.00693532818061,42.12693728161221
"В нём совмещались те чисто русские, мужицкие черты, которые в соединении дают возвышенный образ, делавший иногда не только нашего солдата непобедимым, но и великомучеником.",0,-57.95830923208996,-1.233155515576382,-10.29992430578115,-0.1580014174771063,308.8631418507008,6.571556209589379,54.88888520140927
"Неприятный мне разговор затянулся, вопреки моего ожидания.",0,-21.36087439954281,-1.4240582933028538,-8.152973489917782,-0.1767806690546155,99.47176252719872,6.631450835146582,37.966172531635976
"У меня, кажется, грудь уже начинает болеть.",1,-15.372192426293624,-1.3974720387539656,-7.013920296658381,-0.1892103253144889,65.87174815011677,5.988340740919707,30.055517034525582
Он предложил нам оказать помощь с ремонтом.,1,-14.79048142489046,-1.4790481424890458,-7.1060834519137694,-0.2014927927841151,58.61403702226504,5.861403702226504,28.1611008166939
Весь год я ходила туда.,1,-35.462392824701965,-5.066056117814567,-20.367796150996902,-0.6421650118708332,19.7607852824151,2.8229693260593,11.349590773679925
Иван питает надежду встретиться с тобой сам.,1,-39.26226048893295,-3.569296408084814,-17.91431944769198,-0.445340269190409,48.90012500633884,4.445465909667167,22.31181927598261
"И мы просто встали рядом, прикрываясь руками от света, и, напряженно улыбаясь, стали смотреть на катер.",1,-31.041786195302848,-1.108635221260816,-7.937003132827057,-0.1504262609935779,175.31703699334304,6.261322749762251,44.826411183280335
Клюква не растет на дереве.,1,-31.48493778705597,-3.148493778705597,-15.126931231367273,-0.4569025003165844,37.42459491464797,3.742459491464797,17.980638153536358
Калязинской ПМК-500 требуются шофера для работы на автомашинах ГАЗ-52 и ЗИЛ-585 со сдельной оплатой.,0,-59.20685586356558,-1.8502142457364243,-13.8143870500959,-0.2215631255644158,208.01656280206504,6.5005175875645325,48.53527973179644
"Их морское путешествие, наверное, не закончилось бы никогда, если бы вдруг не пропало солнце.",1,-23.30086143036169,-1.1095648300172234,-7.209651944330376,-0.1439398608957443,138.57828229924428,6.598965823773537,42.87829380929465
Я рассердился на него за грубость.,1,-12.159492488019168,-1.1054084080017426,-5.54805123392187,-0.1480914674911843,69.94849586548271,6.358954169589338,31.91562799021801
"Есть люди, которые не любят правду.",1,-27.289167361333966,-3.411145920166746,-14.701329221191424,-0.4670451968469556,31.14022565151454,3.8925282064393176,16.775986722620434
"Знаете, лучше с ним не связываться.",1,-14.136535806930624,-1.5707262007700693,-7.177307765383413,-0.2217104903814464,49.62470427967567,5.513856031075075,25.195124197736888
"Я чувствую, что он прав.",1,-20.748699222924188,-2.96409988898917,-11.916998332850635,-0.4408050663744026,26.3213115498219,3.760187364260272,15.117623639322437
Кто-то должен взять на себя эту тяжелую обязанность.,1,-6.3619081396609545,-0.4544220099757824,-2.5299125738782187,-0.0579442647071246,103.4316697375766,7.3879764098269,41.13122605072063
Звуки с улицы не доносятся.,1,-14.972656251426088,-1.4972656251426089,-7.193609306077079,-0.2083680767365004,56.884110322084666,5.688411032208466,27.32995792526049
"Хочу, чтобы, если вы захотели, то вам все показали.",0,-30.528305117040876,-2.1805932226457765,-12.140059441177108,-0.333830958224786,60.92008924213224,4.351434945866588,24.225829168238697
Кто из мальчишек не мечтали прослыть силачом?,0,-34.294189071049914,-2.14338681694062,-12.588271538461784,-0.272850497280891,91.39438182330736,5.712148863956711,33.5478787119904
"Маша читает, и Саша читает книгу.",1,-37.33057744754478,-3.1108814539620653,-16.226564150467276,-0.4181537550012513,51.94418572523378,4.328682143769481,22.57869338074566
Этот сильно был очень тяжелым.,0,-28.753341673873365,-3.5941677092341706,-15.490115054076622,-0.4452036799676779,35.83134836274286,4.478918545342857,19.303207083784446
"Жил историк одиноко, не имел нигде родных и почти не имел знакомых.",1,-38.7360764646437,-2.278592733214335,-13.699303428191056,-0.2852034608453765,97.08302036477563,5.710765903810333,34.33413693604826
Совершить такую подлость он не способен.,1,-12.68678672146052,-1.153344247405502,-5.788641490905594,-0.154001554422575,69.69411371184556,6.335828519258687,31.79956021660288
Художник нарисовал и любуется прекрасной картиной.,0,-15.321510508889332,-1.0214340339259556,-5.847881817382206,-0.1331933046766727,99.71062677520584,6.647375118347057,38.05734173404152
"Рука гравёра с инструментом, как правило, двигается мало: лежащая на специальной подушке, перемещается пластина.",0,-43.134830237948336,-1.2686714775867158,-9.649335524359577,-0.1768828743929866,200.72614491849455,5.903710144661606,44.90278297480796
В Москву приехал с семьей Солженицын.,1,-13.05081562581472,-1.1864377841649747,-5.954738144526254,-0.1509281486968383,73.41957269140522,6.674506608309565,33.49938751686534
Иностранных туристов у нас в гостинице еще не останавливалось.,1,-16.737041440967005,-0.929835635609278,-5.712384379921576,-0.1263955381109728,115.68093542046472,6.426718634470262,39.48212537331209
Костюм не был в химчистке весь год.,0,-28.84746172640007,-2.4039551438666726,-12.539189594356694,-0.3166797076795642,62.24603440499615,5.187169533749679,27.056620589491928
Я здесь уже три часа.,1,-30.086719542741776,-5.0144532571236295,-18.52600128755421,-0.674571503513255,14.51451158849676,2.41908526474946,8.937360551877807
Напротив моего дома стоит колокольня.,1,-14.91708365699742,-1.65745373966638,-7.573602318875873,-0.1960353045795232,61.17677958357102,6.797419953730113,31.060266897286585
"Известный режиссёр заверил в интервью, что ничего автобиографического в его новой картине нет.",1,-4.758667026500916,-0.1830256548654198,-1.279136709094715,-0.0244624541636787,189.77075322956105,7.298875124213887,51.01065811426957
Платье у бедер слегка расширяется.,1,-34.6355819106102,-3.8483979900678,-17.584946863977894,-0.4466267855085306,42.91368972829078,4.768187747587864,21.78785260651428
Эмпирическая психология должна быть вне всякой философии.,1,-20.852546791546047,-1.7377122326288372,-9.064022347071855,-0.193442801537295,86.94441761255847,7.245368134379873,37.79232110453157
"Вы знаете, где мы находимся?",1,-9.43396770162508,-1.1792459627031349,-5.082304755116474,-0.1539294655348064,51.853633530849,6.481704191356124,27.934796535131728
Дерево над корнями было срублено.,0,-21.883521982526872,-2.1883521982526872,-10.51393318191312,-0.2524405537885423,64.80430077061793,6.480430077061793,31.135211633068355
Они не построили газопровода.,1,-8.650924690067768,-0.9612138544519744,-4.39218984083285,-0.137290699205966,54.36080691375699,6.04008965708411,27.59970666953167
Доклад написан с шести до семи.,0,-31.64723965525627,-3.955904956907034,-17.049127331495253,-0.5039979847894163,31.145153589092374,3.8931441986365463,16.778641520832263
Он был схвачен за шиворот.,1,-26.177474975585938,-2.90860833062066,-13.290653168953204,-0.3699818212172907,44.57593363637904,4.952881515153226,22.63179600767159
Он вылил воду из лейки на клумбу.,1,-22.68683263342245,-1.620488045244461,-9.021774895326445,-0.2216351758537192,79.67432256694126,5.691023040495804,31.683744256023797
Он был арестован по ложному обвинению.,1,-6.063064417681744,-0.5511876743347041,-2.7664141457393,-0.0709109797924546,79.43941256722792,7.221764778838902,36.24607946013335
"У Маши дети взрослые, а у Даши они в детский сад ходят.",0,-10.168941229087068,-0.4842352966231937,-3.146429891580659,-0.0662177940791221,143.39916490468764,6.828531662127983,44.369950491327614
Она неправильно принимает искусство.,0,-46.86104774475098,-9.372209548950195,-31.141031574862417,-1.0543279630440625,-2.414680592111424,-0.4829361184222847,-1.604651372110479
Геккерн на все способен: это человек без чести и совести.,1,-49.56799690006301,-2.915764523533118,-17.53009318022686,-0.4042335645229909,73.05417317766148,4.297304304568322,25.836155243287784
"Выйдя из переговорной, Радмиле многое показалось странным.",0,-33.3309098421596,-2.2220606561439733,-12.721671372393963,-0.2886816019356945,82.1281620857572,5.475210805717146,31.34650369346212
Я строил такие мосты.,1,-23.40919493883848,-3.3441707055483545,-13.44505185902434,-0.4646238507060503,26.973915836179785,3.853416548025684,15.492446374424096
Я встречаюсь с приятелями.,1,-14.01564410701394,-2.002234872430563,-8.0498736649754,-0.2531752731960259,41.34380679861242,5.906258114087488,23.745781429440655
Трава здесь не растет.,1,-18.31694414652884,-2.6167063066469773,-10.520321804845125,-0.364955423339963,31.8725940137693,4.553227716252757,18.30599815655257
"На спектакль в каком театре пришел Иван, несмотря на головную боль?",1,-33.37542736553587,-2.085964210345992,-12.25102426300676,-0.2695792802147121,90.43018313595856,5.65188644599741,33.19395301139346
Левая рука его сжимала хрустящую бумажку.,1,-17.44671625236515,-1.0904197657728218,-6.404117070220115,-0.1275707852693059,119.3143471489033,7.457146696806456,43.79638186612196
Каждый день к ней приходит сестра или мать.,1,-18.975734785199165,-2.1084149761332407,-9.634233626097766,-0.2542073695390779,55.67093977661807,6.185659975179785,28.26487859699121
Кто разбивал эту ломал этот стул?,0,-51.20325469970703,-4.654841336337003,-23.362675761133097,-0.5510657350431813,41.71352717150613,3.7921388337732846,19.03276687930326
"В начале марта, несмотря на весну, намело столько снегу, что на расчистку дорог была направлена рота солдатов.",0,-55.72177134700178,-1.9214403912759237,-13.911141895227148,-0.2682136552569289,152.0296620899887,5.242402141034093,37.95475539438438
Она много раз обманывала кого-нибудь из своих друзей.,1,-10.820819929242134,-0.8323707637878565,-4.493276725955039,-0.1074278323996786,89.9055904202094,6.915814647708416,37.33272521028511
Он оказался очень сообразительным кем?,0,-30.031211748719212,-3.753901468589902,-16.178534324018724,-0.4344102107625697,39.09978702776445,4.887473378470556,21.063993414034904
Он живет в двухэтажном доме на тихой лондонской улице возле Риджент-парка.,1,-28.52891177189304,-1.1411564708757214,-7.872437156178169,-0.1417413898296965,172.74547820107654,6.909819128043061,47.668412031465394
Лодку поцарапало своим якорем.,0,-39.91596609354019,-3.326330507795016,-17.35036071581865,-0.4065928727619006,58.255863192102126,4.854655266008511,25.322204098122302
"То ли он не затормозил вообще, то ли затормозил, но не резко.",1,-18.517772689596317,-0.8817986995045863,-5.729689276734333,-0.1212972524474912,134.1466307981293,6.387934799910919,41.507071335091375
Перед домом есть скамья.,1,-12.672004818567077,-1.5840006023208844,-6.826713041975792,-0.2203894154103206,44.82624116105205,5.603280145131507,24.14897165352481
"Что ты не знаешь, как починить!",1,-20.98482140339911,-2.098482140339911,-10.082152692143673,-0.2940693399329668,50.37529185486373,5.037529185486373,24.202797566329043
"Удар получился таким сильным, что она больно отбила себе руку, а банка треснула, и из нее в глаза черноволосому брызнул острый кетчуп.",1,-46.04761480665184,-1.1231125562598008,-9.026551707793164,-0.1361484290167891,292.1686623784008,7.126064936058556,57.27279359482544
"Спроси свою знать, которой случалось тебя продавать.",1,-32.59795397776179,-2.328425284125842,-12.963087778164324,-0.3031881950888471,74.91927296509193,5.35137664036371,29.79282418722596
"Иван показал мне, что коробка пуста.",1,-23.75194191909395,-2.375194191909395,-11.41161511741262,-0.3221561598700723,49.976097081225845,4.997609708122584,24.01100452771538
"Брюсов увлекается декадентством, убежденным, что будущее принадлежит искусству, выражающему переживания яркой и независимой личности.",0,-44.97768039746006,-1.6063457284807166,-11.50023996608652,-0.1992416151798109,180.76672724985173,6.455954544637562,46.21982998871594
